experiment,strategy,instance_id,cost,summary_cost,has_summary,summary_count,turn_count,mean_reasoning_tokens,mean_completion_tokens,mean_prompt_tokens,outcome
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,scikit-learn__scikit-learn-12973,0.1698,0.0,False,0,28,0,142,15302,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,scikit-learn__scikit-learn-13135,0.0197,0.0,False,0,10,0,22,5222,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,scikit-learn__scikit-learn-13439,0.0268,0.0,False,0,17,0,34,4018,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,scikit-learn__scikit-learn-13496,0.2088,0.0,False,0,38,0,65,13707,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,scikit-learn__scikit-learn-13779,0.0095,0.0,False,0,7,0,33,2640,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,scikit-learn__scikit-learn-14053,0.0795,0.0,False,0,23,0,62,8063,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,scikit-learn__scikit-learn-14141,0.0108,0.0,False,0,7,0,16,3096,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,scikit-learn__scikit-learn-14496,0.0176,0.0,False,0,9,0,34,4335,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,scikit-learn__scikit-learn-14894,0.0165,0.0,False,0,9,0,72,4004,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,scikit-learn__scikit-learn-15100,0.0171,0.0,False,0,11,0,45,3911,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,scikit-learn__scikit-learn-25102,0.0897,0.0,False,0,26,0,66,7881,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,scikit-learn__scikit-learn-25232,0.4894,0.0,False,0,57,0,57,23622,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,scikit-learn__scikit-learn-25931,0.1991,0.0,False,0,28,0,67,18411,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,scikit-learn__scikit-learn-26323,0.0223,0.0,False,0,12,0,57,4518,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,scikit-learn__scikit-learn-9288,0.0324,0.0,False,0,15,0,55,4556,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-11618,0.0161,0.0,False,0,9,0,84,2510,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-12096,0.0162,0.0,False,0,11,0,19,2843,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-13372,0.0608,0.0,False,0,18,0,109,7981,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-13480,0.0135,0.0,False,0,8,0,17,3484,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-13647,0.0142,0.0,False,0,8,0,88,3922,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-13974,0.0252,0.0,False,0,15,0,44,4018,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-14531,0.0505,0.0,False,0,20,0,29,5708,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-14711,0.0506,0.0,False,0,19,0,99,5433,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-15349,0.0356,0.0,False,0,7,0,317,12893,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-15809,0.0872,0.0,False,0,20,0,14,11390,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-16450,0.0156,0.0,False,0,10,0,26,3309,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-16766,0.0404,0.0,False,0,19,0,42,5753,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-16792,1.3744,0.0,False,0,251,0,86,15749,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-16886,0.0394,0.0,False,0,11,0,15,12773,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-18189,0.1653,0.0,False,0,30,0,226,11571,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-18211,0.1284,0.0,False,0,34,0,19,10052,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-18763,0.8387,0.0,False,0,158,0,96,14281,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-19346,0.0343,0.0,False,0,15,0,42,4756,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-19495,0.0896,0.0,False,0,26,0,94,8141,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-19637,0.0204,0.0,False,0,11,0,59,3671,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-19954,0.0456,0.0,False,0,15,0,116,5930,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-20154,0.0281,0.0,False,0,14,0,19,5177,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-20590,0.2325,0.0,False,0,57,0,118,10091,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-22456,0.0315,0.0,False,0,7,0,11,12272,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-22714,0.0211,0.0,False,0,13,0,18,3315,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-22914,0.0753,0.0,False,0,15,0,35,13903,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-23534,0.0688,0.0,False,0,17,0,686,4602,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-23824,0.0291,0.0,False,0,14,0,28,4918,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-23950,0.197,0.0,False,0,56,0,42,9214,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-24066,0.0318,0.0,False,0,14,0,58,4369,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-24213,0.0201,0.0,False,0,10,0,41,4390,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-24443,0.0398,0.0,False,0,7,0,74,12969,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-24539,0.0415,0.0,False,0,15,0,137,5597,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-24661,0.0324,0.0,False,0,13,0,56,5112,1
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-12907,0.0686,0.0,False,0,20,0,91,7340,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-13033,0.0342,0.0,False,0,19,0,95,4072,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-13236,0.0109,0.0,False,0,6,0,37,3266,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-13398,0.4241,0.0,False,0,62,0,349,16869,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-13453,0.5285,0.0,False,0,105,0,52,13652,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-13579,0.944,0.0,False,0,251,0,74,13564,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-13977,0.0427,0.0,False,0,16,0,22,5895,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-14096,0.3649,0.0,False,0,64,0,300,12732,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-14182,0.1036,0.0,False,0,31,0,114,7247,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-14309,0.0188,0.0,False,0,4,0,23,12508,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-14365,0.0127,0.0,False,0,8,0,22,3124,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-14369,0.1673,0.0,False,0,41,0,167,9060,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-14508,0.021,0.0,False,0,11,0,65,4536,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-14539,0.0264,0.0,False,0,11,0,93,5105,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-14598,1.1883,0.0,False,0,177,0,169,18932,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-14995,0.0256,0.0,False,0,13,0,81,4897,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-7606,0.0093,0.0,False,0,6,0,24,2855,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-8707,1.0448,0.0,False,0,159,0,77,18948,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-8872,0.0512,0.0,False,0,19,0,69,5682,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-10097,0.277,0.0,False,0,77,0,111,9299,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-10554,0.1385,0.0,False,0,41,0,90,8060,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-10880,0.0785,0.0,False,0,28,0,49,6324,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-10999,0.0073,0.0,False,0,6,0,27,2413,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11087,0.0971,0.0,False,0,10,0,25,29158,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11133,0.0251,0.0,False,0,16,0,24,3345,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11138,0.0194,0.0,False,0,7,0,124,4563,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11141,0.2915,0.0,False,0,120,0,25,7461,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11149,1.3236,0.0,False,0,251,0,96,15817,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11206,0.037,0.0,False,0,18,0,70,4350,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11211,1.3518,0.0,False,0,251,0,77,16359,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11239,1.1803,0.0,False,0,251,0,92,13860,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11292,0.3289,0.0,False,0,49,0,178,17903,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11299,0.6541,0.0,False,0,138,0,96,15379,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11333,0.01,0.0,False,0,6,0,30,2268,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11400,0.0193,0.0,False,0,10,0,36,4476,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11433,0.0238,0.0,False,0,11,0,60,4429,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11477,0.3264,0.0,False,0,75,0,67,10090,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11490,0.0573,0.0,False,0,13,0,83,9288,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11551,0.0672,0.0,False,0,31,0,79,5387,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11728,0.2365,0.0,False,0,49,0,234,10755,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11734,1.1608,0.0,False,0,251,0,75,13120,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11740,0.0938,0.0,False,0,27,0,46,6539,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11790,0.0109,0.0,False,0,8,0,14,2442,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11820,0.0917,0.0,False,0,9,0,18,21363,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11848,0.0135,0.0,False,0,7,0,28,3360,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11885,0.0225,0.0,False,0,12,0,31,3754,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11964,0.6359,0.0,False,0,141,0,72,11871,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-12125,0.5723,0.0,False,0,143,0,56,10992,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-12209,0.0514,0.0,False,0,24,0,40,4247,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-12273,0.0473,0.0,False,0,29,0,41,3350,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-12304,0.0383,0.0,False,0,5,0,16,23802,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-12308,0.009,0.0,False,0,8,0,26,2420,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-12325,0.0783,0.0,False,0,25,0,282,5038,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-12406,0.4405,0.0,False,0,72,0,74,14341,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-12663,0.0602,0.0,False,0,23,0,56,5954,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-12708,0.0429,0.0,False,0,24,0,74,3595,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-12754,0.8935,0.0,False,0,177,0,147,15372,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-12965,2.4641,0.0,False,0,251,0,178,28448,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13012,0.3285,0.0,False,0,81,0,47,10315,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13023,0.0977,0.0,False,0,32,0,28,6751,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13033,0.2363,0.0,False,0,74,0,100,8774,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13112,0.2359,0.0,False,0,82,0,38,7168,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13128,0.4838,0.0,False,0,60,0,231,19582,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13158,0.6386,0.0,False,0,141,0,85,11613,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13195,0.0747,0.0,False,0,25,0,76,6713,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13212,1.5704,0.0,False,0,137,0,62,30922,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13279,0.0148,0.0,False,0,9,0,29,2732,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13297,0.1078,0.0,False,0,34,0,46,7712,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13315,0.0222,0.0,False,0,11,0,53,3779,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13343,0.1438,0.0,False,0,18,0,35,24410,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13344,0.2424,0.0,False,0,83,0,45,7628,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13346,0.0195,0.0,False,0,8,0,272,2855,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13401,0.0723,0.0,False,0,32,0,26,5578,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13449,0.5068,0.0,False,0,152,0,79,11020,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13512,0.0247,0.0,False,0,13,0,18,4101,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13513,0.0162,0.0,False,0,8,0,78,4033,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13551,0.1116,0.0,False,0,41,0,41,6494,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13568,0.2844,0.0,False,0,46,0,395,13706,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13569,0.0222,0.0,False,0,11,0,36,3990,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13590,0.0093,0.0,False,0,7,0,20,2710,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13786,0.0513,0.0,False,0,21,0,17,5552,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13794,0.1121,0.0,False,0,13,0,77,28604,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13807,0.0235,0.0,False,0,10,0,31,4863,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13809,0.0522,0.0,False,0,29,0,26,4505,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13837,0.2872,0.0,False,0,56,0,374,11764,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13925,0.0135,0.0,False,0,9,0,17,3469,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14007,0.627,0.0,False,0,114,0,134,13680,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14011,0.2396,0.0,False,0,39,0,19,19041,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14017,0.8451,0.0,False,0,139,0,48,17636,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14034,0.074,0.0,False,0,26,0,157,5485,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14053,0.042,0.0,False,0,14,0,49,5968,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14122,0.2515,0.0,False,0,64,0,87,7869,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14155,0.0881,0.0,False,0,35,0,68,6048,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14170,1.4804,0.0,False,0,175,0,193,25413,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14311,0.0182,0.0,False,0,12,0,35,2562,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14315,0.0063,0.0,False,0,5,0,12,1928,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14351,0.4206,0.0,False,0,119,0,40,11214,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14376,0.0118,0.0,False,0,7,0,50,3238,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14404,0.0088,0.0,False,0,7,0,11,2492,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14434,0.0563,0.0,False,0,14,0,396,5806,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14493,0.092,0.0,False,0,51,0,36,4870,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14534,0.0379,0.0,False,0,19,0,27,4172,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14559,0.1365,0.0,False,0,37,0,65,9334,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14580,0.0209,0.0,False,0,14,0,38,3105,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14725,1.3169,0.0,False,0,251,0,116,15668,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14771,0.0972,0.0,False,0,80,0,17,2986,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14787,0.0284,0.0,False,0,10,0,225,3327,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14792,0.0217,0.0,False,0,9,0,117,3962,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15022,0.029,0.0,False,0,13,0,42,5240,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15037,1.1593,0.0,False,0,151,0,195,20090,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15098,0.2911,0.0,False,0,132,0,56,6604,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15127,0.0195,0.0,False,0,11,0,16,3171,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15161,0.096,0.0,False,0,29,0,17,7241,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15252,0.072,0.0,False,0,7,0,50,27307,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15280,1.1839,0.0,False,0,251,0,81,13586,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15375,1.0365,0.0,False,0,130,0,146,21064,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15382,0.1311,0.0,False,0,33,0,92,8155,0
gemini_2.5_flash_thinking-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15503,0.643,0.0,False,0,125,0,147,13408,0
